x,y,T,c,cp,k
0.286348057,0.175574603,1.029149829,0.533606261,4177.407366,0.618933413
0.298775711,0.185220842,1.031094161,0.380482226,4177.241991,0.619776662
0.292531744,0.179879888,1.030161107,0.472844258,4177.319768,0.619372717
0.280104217,0.155709865,1.024880931,0.705906338,4177.815318,0.617061826
0.287319903,0.165732032,1.027587902,0.62244782,4177.549443,0.618251848
0.28605596,0.141929467,1.022321255,0.75542794,4178.089872,0.61592627
0.320663461,0.194061794,1.032969245,0.139673508,4177.094476,0.620584441
0.321678322,0.196538122,1.033071677,0.106021004,4177.086754,0.620628414
0.314658122,0.190961207,1.032481502,0.210016988,4177.131722,0.620374836
0.311013576,0.186610223,1.032060597,0.323941911,4177.164499,0.620193665
0.297219602,0.079363793,1.019517286,0.790793907,4178.416753,0.614670832
0.303495153,0.068466613,1.021738144,0.76818819,4178.15559,0.615666181
0.337982892,0.006251627,1.034185323,0.130417373,4177.005044,0.621105473
0.342657343,0.00342337,1.034527617,0.092046243,4176.980752,0.621251725
0.306128885,0.044964944,1.02699228,0.675555746,4177.6058,0.617990962
0.309465561,0.05857015,1.024240958,0.731664441,4177.881843,0.616778852
0.317174055,0.016565131,1.032359639,0.38658817,4177.141151,0.62032241
0.32495894,0.013903518,1.033066635,0.319074419,4177.087134,0.62062625
0.316488645,0.026037672,1.031340628,0.510307897,4177.221932,0.619883143
0.314748457,0.036986688,1.029357622,0.611586787,4177.389086,0.619023806
0.335724456,0.009368458,1.033975535,0.192112111,4177.020123,0.621015748
0.331640961,0.014821087,1.033500286,0.324597063,4177.054821,0.620812242
0.343569727,0.006018999,1.034559851,0.122655789,4176.978485,0.621265489
0.34965035,0.003414948,1.034984865,0.087700329,4176.948904,0.621446818
0.327552828,0.193943311,1.033445925,0.135715743,4177.058838,0.620788943
0.328671329,0.196514135,1.033555318,0.101435127,4177.050765,0.620835825
0.291041219,0.130645957,1.020532906,0.781244774,4178.295179,0.615126953
0.295391984,0.119738894,1.019278932,0.794015703,4178.44581,0.614563557
0.305738383,0.088411057,1.019335027,0.791458542,4178.438953,0.614588812
0.302375511,0.098598496,1.018654602,0.797816079,4178.522867,0.614282154
0.298950397,0.108859556,1.018613723,0.799129013,4178.527961,0.614263708
0.306487189,0.180621783,1.031310406,0.438487246,4177.224381,0.619870091
0.294919769,0.169640739,1.028953543,0.581517697,4177.424768,0.618847965
0.300999748,0.175567106,1.030341948,0.514634796,4177.304466,0.619451111
0.294096398,0.155240784,1.025994462,0.688658495,4177.702919,0.617552703
0.298740537,0.140321154,1.02308052,0.748125163,4178.00607,0.616264149
0.322080944,0.190601347,1.032995993,0.207844256,4177.092456,0.620595925
0.318213022,0.185482711,1.032522386,0.333636291,4177.128569,0.62039242
0.314079796,0.179903056,1.031816109,0.438245421,4177.183808,0.620088306
0.313326291,0.068848726,1.022518682,0.76012462,4178.067889,0.616014211
0.309009932,0.078434438,1.020638995,0.779882362,4178.282688,0.615174507
0.313749608,0.08577751,1.020224302,0.78298517,4178.331738,0.614988524
0.318723309,0.061544331,1.024423317,0.73250265,4177.862744,0.616859548
0.342055155,0.009646709,1.034394284,0.191107057,4176.990169,0.621194777
0.318854324,0.050161562,1.026935343,0.685697019,4177.61125,0.617965996
0.325717674,0.021528394,1.032592911,0.447935434,4177.123144,0.620422745
0.32382577,0.034252521,1.030641698,0.580435457,4177.279343,0.619580943
0.339320428,0.014165096,1.034062433,0.30069961,4177.01386,0.621052922
0.33559047,0.021337819,1.033316468,0.43091678,4177.068442,0.620733438
0.350433263,0.005769653,1.035011789,0.113813785,4176.94705,0.621458296
0.356643357,0.003415687,1.035433182,0.083736112,4176.918345,0.621637793
0.349289527,0.008605547,1.034893,0.161821472,4176.955248,0.621407648
0.334810939,0.193916377,1.033946105,0.129701157,4177.02225,0.621003156
0.335664336,0.19648927,1.034034347,0.096923186,4177.015881,0.621040908
0.329644968,0.190239914,1.033513303,0.205027154,4177.053861,0.620817821
0.3420441,0.193836115,1.034435776,0.124574257,4176.987232,0.621212501
0.342657343,0.196468751,1.0345058,0.092464867,4176.982289,0.621242409
0.303782885,0.128846244,1.021309606,0.773417234,4178.204642,0.615474706
0.307620731,0.117776664,1.020072989,0.785904795,4178.349785,0.614920598
0.314413555,0.094822222,1.019700826,0.787712538,4178.394514,0.614753378
0.31109351,0.106947412,1.019512981,0.789835311,4178.417276,0.614668896
0.309423449,0.171686938,1.030466374,0.547575923,4177.294001,0.619505021
0.303942149,0.164079518,1.028688403,0.618570464,4177.44848,0.618732451
0.307581843,0.147867513,1.025525768,0.707746121,4177.749711,0.617346319
0.311087033,0.137774684,1.023623495,0.744282182,4177.947365,0.616505237
0.317327594,0.17145349,1.031038244,0.537610371,4177.24657,0.619752491
0.326009276,0.185016551,1.033058119,0.329851597,4177.087774,0.620622595
0.32198797,0.178156124,1.032234538,0.453733271,4177.150882,0.620268567
0.323979225,0.068921902,1.02342045,0.750545737,4177.969198,0.616415135
0.319818542,0.078886951,1.021492176,0.771237304,4178.183666,0.615556315
0.319959899,0.087656051,1.020594857,0.779107533,4178.28788,0.615154724
0.328788764,0.058989831,1.025828495,0.713575675,4177.719402,0.61747966
0.357479964,0.005847026,1.035463602,0.109560983,4176.916296,0.62165074
0.363636364,0.00342156,1.035869294,0.079977279,4176.889251,0.621823277
0.346443899,0.013470523,1.034572298,0.276344241,4176.97761,0.621270803
0.330935426,0.044445627,1.029175905,0.639490065,4177.405064,0.61894476
0.332771872,0.031280622,1.031845383,0.544247544,4177.181486,0.620100926
0.343739245,0.019036568,1.034081578,0.38810018,4177.012483,0.62106111
0.34040217,0.027348197,1.032980748,0.495838405,4177.093607,0.62058938
0.356192481,0.008731505,1.035339635,0.158127673,4176.924667,0.621597969
0.352498169,0.012885767,1.034987504,0.26005616,4176.948722,0.621447943
0.33636977,0.190722293,1.033994607,0.185778152,4177.018747,0.621023908
0.332512004,0.185864416,1.033556676,0.30868718,4177.050665,0.620836407
0.348959078,0.193776543,1.034894865,0.120053289,4176.955118,0.621408443
0.34965035,0.196454989,1.034968322,0.088186431,4176.950044,0.621439765
0.343595914,0.190380121,1.034479341,0.186202016,4176.984155,0.621231109
0.355877737,0.193854068,1.035347778,0.114545151,4176.924116,0.621601436
0.356643357,0.196446764,1.035422149,0.084312501,4176.91909,0.621633097
0.323948991,0.093233906,1.020585706,0.779420808,4178.288957,0.615150622
0.316682249,0.127480147,1.022167745,0.764644252,4178.107058,0.615857849
0.319880885,0.115187403,1.020818591,0.778092776,4178.261632,0.615254971
0.324028975,0.103131157,1.020458947,0.780457264,4178.30391,0.615093791
0.320162694,0.137156401,1.024290153,0.737292366,4177.876679,0.616800626
0.32553383,0.132235994,1.02378924,0.746437235,4177.929648,0.616578741
0.315475431,0.159407208,1.02871626,0.633690712,4177.445978,0.618744593
0.318366402,0.146054091,1.026046973,0.703003682,4177.697723,0.617575804
0.324786039,0.168673025,1.031205941,0.554145185,4177.232868,0.619824966
0.331435071,0.177923754,1.032930913,0.443182082,4177.097375,0.620567981
0.332373003,0.068204181,1.024293149,0.740408799,4177.876365,0.616801952
0.337814882,0.062918632,1.025785234,0.720410222,4177.723714,0.617460613
0.330845399,0.077059212,1.022703668,0.758462465,4178.047414,0.616096557
0.327859402,0.085512001,1.021443408,0.771143171,4178.189258,0.615534521
0.339350034,0.05384593,1.027842985,0.679078798,4177.525676,0.61836341
0.365831141,0.006183443,1.035979222,0.10954517,4176.882016,0.621869985
0.370629371,0.003426027,1.036292038,0.077169328,4176.861643,0.622002801
0.362494638,0.009753755,1.03572043,0.176198708,4176.899112,0.621759996
0.371450025,0.006057087,1.036318673,0.105847965,4176.859923,0.622014103
0.377622378,0.003424239,1.036700549,0.074549416,4176.83552,0.622176024
0.351431621,0.019159326,1.034588146,0.377135559,4176.976497,0.621277569
0.342021792,0.038143293,1.031351014,0.588493441,4177.221091,0.619887628
0.348144984,0.028446316,1.033393001,0.494547328,4177.062757,0.620766255
0.359133316,0.014461931,1.035380689,0.294151928,4176.921889,0.621615448
0.33968012,0.184634538,1.034023803,0.334074494,4177.016641,0.621036398
0.351183518,0.18997384,1.034975004,0.189565595,4176.949584,0.621442614
0.347236366,0.18588462,1.034578587,0.298535101,4176.977168,0.621273488
0.363036274,0.193856948,1.035803978,0.11031717,4176.893569,0.621795516
0.363636364,0.196444661,1.035864965,0.080747564,4176.889537,0.621821437
0.357426476,0.190724467,1.035400507,0.168614969,4176.92055,0.621623884
0.333343645,0.094969405,1.021314009,0.772342628,4178.204134,0.615476675
0.327698997,0.123478489,1.022516631,0.761546234,4178.068117,0.616013298
0.334134598,0.131794485,1.024446886,0.739604998,4177.860283,0.616869975
0.331951228,0.113772434,1.02172696,0.768992305,4178.156862,0.615661188
0.337508789,0.104259821,1.021637975,0.768947591,4178.166998,0.61562145
0.328959775,0.141262841,1.025902278,0.712924689,4177.712062,0.617512137
0.326638803,0.155199229,1.028759028,0.646748784,4177.442141,0.618763231
0.333754176,0.165709047,1.031417952,0.56681238,4177.215681,0.619916531
0.340776765,0.174023504,1.033171695,0.476162937,4177.079248,0.620671336
0.33901064,0.138988494,1.026284427,0.711287279,4177.674346,0.617680217
0.346910077,0.062060419,1.026724507,0.708638806,4177.631529,0.617873501
0.341471725,0.072523962,1.024302361,0.742151044,4177.875399,0.616806029
0.33830762,0.084499873,1.022428805,0.76130463,4178.07788,0.615974184
0.349817703,0.051585383,1.02918392,0.656538678,4177.404357,0.618948248
0.37839803,0.005851513,1.036726215,0.099936286,4176.833897,0.622186899
0.384615385,0.003419658,1.037091155,0.072727998,4176.81105,0.622341419
0.369683251,0.009795852,1.036159513,0.174546515,4176.870235,0.621946551
0.366193095,0.013940601,1.035831574,0.275952682,4176.891743,0.621807245
0.377251167,0.008854272,1.036624348,0.151335832,4176.840351,0.622143731
0.357624803,0.024509871,1.034547823,0.442791684,4176.97933,0.621260353
0.353724189,0.036950691,1.032461251,0.566157301,4177.133285,0.620366126
0.36586571,0.020434273,1.035463339,0.381604572,4176.916313,0.621650628
0.370629371,0.196447326,1.036295053,0.077833698,4176.861448,0.62200408
0.370134293,0.193843685,1.036242924,0.10741273,4176.864821,0.621981958
0.347279646,0.179575944,1.034197781,0.400916567,4177.004153,0.621110799
0.354442631,0.184858659,1.035032535,0.314210425,4176.945623,0.621467139
0.364479358,0.190686477,1.035849663,0.167489148,4176.890547,0.621814934
0.36136641,0.186532346,1.035540142,0.273674359,4176.911152,0.621683311
0.346194245,0.094738294,1.022408542,0.761150584,4178.080136,0.615965158
0.344410363,0.13184598,1.025332959,0.729685178,4177.769179,0.617261321
0.339103435,0.122972687,1.02342816,0.752255196,4177.968367,0.616418558
0.343979362,0.113689988,1.022759652,0.758574432,4178.041241,0.616121468
0.34818918,0.105537578,1.022626044,0.759272934,4178.055991,0.616062009
0.338536943,0.150890328,1.028819474,0.658155119,4177.436728,0.618789569
0.342775951,0.163314582,1.031665106,0.572254694,4177.195834,0.620023188
0.349143377,0.168690086,1.033059877,0.519376416,4177.087642,0.620623349
0.34765575,0.14206015,1.027658105,0.691246282,4177.54288,0.618282561
0.35808007,0.059891398,1.028083037,0.690248664,4177.50351,0.618468308
0.353924345,0.071001187,1.025625593,0.727602923,4177.739682,0.617390304
0.35013121,0.082197235,1.023696318,0.74864899,4177.939569,0.616537538
0.358710433,0.090760718,1.02372118,0.74815431,4177.936911,0.616548563
0.361608263,0.04689181,1.031092062,0.620056838,4177.242162,0.619775755
0.385568192,0.0059813,1.037123975,0.101394677,4176.809017,0.622355305
0.391608392,0.003417397,1.037463426,0.071451741,4176.788192,0.622498836
0.384673421,0.008958682,1.037039069,0.154853233,4176.814285,0.622319377
0.37378856,0.015257193,1.036253508,0.297371171,4176.864135,0.62198645
0.38104973,0.01340853,1.036734803,0.257470712,4176.833354,0.622190537
0.36586496,0.032160235,1.034129578,0.51651852,4177.009037,0.621081637
0.372975722,0.023822707,1.035591028,0.41642044,4176.907743,0.62170496
0.377041581,0.193855889,1.036655915,0.105034744,4176.838347,0.62215711
0.377622378,0.196451846,1.036710661,0.075487903,4176.83488,0.622180308
0.371925234,0.19037083,1.03630414,0.170111972,4176.860861,0.622007936
0.383904263,0.193880211,1.037050156,0.103475538,4176.813595,0.622324069
0.384615385,0.196457136,1.037110061,0.073801489,4176.809879,0.622349418
0.35573721,0.175369391,1.034383733,0.444724908,4176.990916,0.621190269
0.362169699,0.179686774,1.0352168,0.384532533,4176.933012,0.621545656
0.368570257,0.184882497,1.035950712,0.302834902,4176.883889,0.621857873
0.357309551,0.101041926,1.023324492,0.752342768,4177.979566,0.616372532
0.352907496,0.134078825,1.026481518,0.71534061,4177.655089,0.617766816
0.352205372,0.123506788,1.024622652,0.739473567,4177.841997,0.6169477
0.354918079,0.112089907,1.02358113,0.750104894,4177.951909,0.616486443
0.351198921,0.15517906,1.030735897,0.620238823,4177.27151,0.619621716
0.357091771,0.164678036,1.03296177,0.542843477,4177.095041,0.620581231
0.358213453,0.141990347,1.028499168,0.682653846,4177.465549,0.618649941
0.369190803,0.05740288,1.029461924,0.67026273,4177.379965,0.619069155
0.365601477,0.068540559,1.027028802,0.71126184,4177.602309,0.618006975
0.362178821,0.079660504,1.02504798,0.734860767,4177.798186,0.617135587
0.368437142,0.098097414,1.024336943,0.742259491,4177.871776,0.616821333
0.37092059,0.087744288,1.025016643,0.735251966,4177.801392,0.617121753
0.393804927,0.006173904,1.037556561,0.10269027,4176.782544,0.622538185
0.398601399,0.003422997,1.037817682,0.070831857,4176.766859,0.62264844
0.373144531,0.044705635,1.032351258,0.597509974,4177.141801,0.620318804
0.391569929,0.009217569,1.037404741,0.158150391,4176.791766,0.622474034
0.387609484,0.014476614,1.037063854,0.272033411,4176.812744,0.622329866
0.3817953,0.021201582,1.036370255,0.378419679,4176.856599,0.622035987
0.377563439,0.032546933,1.034811486,0.51050787,4176.960899,0.62137288
0.398601399,0.196469869,1.03785752,0.071738598,4176.764485,0.622665252
0.391608392,0.196463503,1.037493174,0.072441078,4176.786385,0.622511406
0.398147333,0.193830886,1.037815273,0.102868134,4176.767002,0.622647423
0.391014537,0.193900399,1.037442399,0.102094864,4176.789471,0.62248995
0.378572399,0.190745077,1.036705742,0.162508258,4176.835191,0.622178224
0.375380156,0.186594994,1.036416376,0.262873676,4176.853634,0.622055551
0.385464479,0.190752047,1.037098793,0.160340936,4176.810577,0.62234465
0.364317935,0.169394694,1.034229048,0.49769624,4177.00192,0.621124165
0.370368777,0.175290166,1.035361622,0.433530237,4176.923179,0.62160733
0.375899638,0.179991745,1.036115744,0.370731589,4176.873085,0.621927968
0.366128132,0.108612628,1.024353016,0.742146068,4177.870093,0.616828445
0.361926157,0.130957537,1.02665917,0.715328127,4177.637844,0.617844824
0.364139616,0.119637693,1.025145481,0.734235528,4177.78823,0.617178619
0.364925919,0.154176657,1.031570565,0.612190025,4177.203402,0.6199824
0.369416473,0.13958674,1.028876101,0.682802387,4177.431669,0.618814237
0.377218117,0.10510996,1.025221908,0.733692174,4177.780449,0.61721234
0.380008101,0.055338514,1.030661368,0.653089057,4177.277705,0.619589458
0.376613514,0.066122055,1.028342412,0.695416275,4177.47978,0.618581551
0.37361942,0.077168335,1.026358418,0.720933224,4177.667101,0.617712734
0.382160423,0.085439093,1.026215841,0.72283379,4177.681078,0.617650067
0.380277763,0.095428532,1.025492833,0.730686845,4177.753027,0.617331804
0.399414578,0.005987129,1.037838971,0.099676932,4176.765589,0.622657425
0.405594406,0.003440726,1.038153144,0.07064322,4176.747032,0.622789933
0.397791447,0.009542163,1.037714091,0.16457647,4176.773055,0.622604713
0.406296357,0.005940614,1.038168381,0.099817845,4176.74614,0.622796356
0.412587413,0.003466206,1.038467375,0.071189093,4176.728792,0.622922317
0.383599156,0.043833528,1.033201192,0.585449275,4177.077041,0.620683992
0.395088556,0.013864545,1.03747617,0.258769638,4176.787418,0.622504221
0.391374385,0.021369735,1.036868055,0.377325462,4176.824965,0.622246979
0.387485469,0.030996079,1.03560844,0.491681084,4176.906579,0.621712367
0.405004314,0.193820523,1.038155817,0.103674938,4176.746876,0.62279106
0.405594406,0.196479748,1.038202696,0.071110796,4176.744135,0.622810819
0.39989897,0.190232853,1.037859768,0.175404279,4176.764351,0.622666201
0.392601268,0.190782479,1.037490787,0.161379006,4176.78653,0.622510397
0.382452472,0.185164789,1.036787639,0.286868723,4176.830021,0.622212921
0.389202913,0.18658424,1.03720556,0.25993658,4176.803978,0.622389818
0.373165498,0.163664865,1.033905099,0.54043539,4177.025219,0.620985608
0.379236897,0.170414536,1.035332122,0.480033589,4176.925176,0.62159477
0.383055923,0.177403249,1.036318368,0.401740487,4176.859943,0.622013973
0.374746089,0.115698407,1.025644453,0.729386682,4177.737791,0.617398612
0.374674305,0.126942622,1.02702802,0.713364353,4177.602384,0.618006632
0.38304017,0.112401489,1.026154293,0.724373367,4177.687134,0.617623005
0.380569734,0.136658417,1.029173089,0.682961611,4177.405313,0.618943535
0.377504797,0.14783906,1.03116581,0.637453979,4177.236139,0.619807626
0.388968378,0.104556889,1.026313212,0.722612139,4177.671525,0.617692868
0.390357427,0.053352875,1.031731425,0.637544065,4177.190543,0.620051791
0.387097817,0.063749765,1.029553539,0.680523663,4177.371984,0.619108973
0.384160705,0.07453587,1.027608304,0.707345841,4177.547534,0.618260774
0.391479419,0.081879831,1.027378604,0.710557035,4177.569109,0.618160236
0.391840958,0.092576449,1.026674719,0.718734963,4177.63634,0.617851649
0.398222463,0.085975038,1.027688453,0.707604128,4177.540048,0.618295836
0.398190471,0.09906371,1.027215893,0.713049445,4177.5845,0.618088969
0.413442556,0.005996736,1.038486726,0.102028487,4176.727679,0.622930465
0.41958042,0.003490745,1.03875966,0.07234535,4176.712112,0.623045322
0.405115075,0.008996388,1.038078484,0.156790998,4176.751413,0.622758457
0.40141296,0.012936862,1.037812291,0.242539111,4176.76718,0.622646165
0.411737012,0.009390375,1.038372137,0.167478692,4176.734286,0.62288221
0.393632292,0.041307854,1.034237461,0.565256057,4177.001319,0.621127761
0.400460345,0.019428264,1.037461998,0.351256564,4176.788279,0.622498232
0.397379129,0.02900654,1.036382281,0.470785689,4176.855825,0.622041089
0.411844151,0.193713163,1.038472308,0.109634839,4176.728508,0.622924394
0.412587413,0.196491015,1.038525569,0.071911725,4176.725449,0.622946818
0.406988613,0.190091894,1.038204364,0.190678371,4176.744037,0.622811522
0.403218168,0.186057723,1.037912328,0.276733979,4176.761228,0.622688377
0.396382161,0.184607435,1.037531875,0.302294196,4176.784038,0.622527757
0.389637127,0.179805738,1.036884557,0.368559296,4176.823931,0.622253967
0.384761573,0.155597287,1.033169826,0.588940988,4177.079388,0.620670534
0.389390962,0.168950211,1.035710031,0.486322279,4176.899804,0.621755574
0.383344453,0.120101886,1.026888589,0.715742203,4177.615734,0.61794549
0.384143384,0.128493134,1.02806411,0.701522557,4177.505251,0.61846004
0.391611951,0.114507993,1.027087807,0.714520279,4177.59668,0.61803284
0.3889862,0.133822373,1.02929147,0.686248368,4177.39489,0.618995036
0.389371135,0.143615299,1.031105863,0.649378742,4177.241034,0.61978172
0.400955017,0.107673484,1.027610623,0.709413817,4177.547317,0.618261789
0.399331137,0.049657509,1.032944122,0.616075617,4177.096375,0.620573653
0.397268179,0.061521838,1.030639436,0.66727514,4177.279531,0.619579964
0.394178641,0.071629887,1.028828134,0.693741244,4177.435954,0.618793341
0.400586175,0.078643693,1.028530698,0.697803585,4177.462697,0.618663692
0.401926977,0.092326075,1.027730701,0.708042591,4177.53611,0.618314314
0.404321233,0.084672552,1.028379919,0.700186062,4177.476368,0.618597918
0.40903334,0.097958705,1.028382152,0.70093039,4177.476165,0.618598892
0.420639834,0.006047968,1.038783791,0.105795116,4176.710748,0.623055471
0.426573427,0.003508452,1.03903043,0.074171303,4176.696907,0.623159157
0.419021677,0.009640202,1.038671877,0.180177155,4176.717093,0.623008393
0.408287954,0.01519584,1.038070651,0.291037085,4176.751874,0.622755154
0.415707538,0.014284051,1.038405407,0.282440083,4176.732364,0.622896222
0.403485803,0.037401521,1.03538962,0.538098928,4176.921286,0.62161925
0.406784137,0.025119541,1.037264588,0.433373373,4176.800345,0.622414782
0.427453453,0.006214643,1.039042915,0.114613074,4176.696212,0.623164403
0.433566434,0.003514417,1.039277504,0.076519249,4176.683239,0.623262934
0.457545297,0.092514058,1.07466953,0.338094751,4176.661754,0.637186999
0.456877716,0.099999999,1.074599779,0.340364261,4176.658199,0.637161377
0.45530004,0.092529289,1.068720409,0.472745934,4176.407561,0.634976083
0.418793557,0.193438183,1.038769855,0.119474694,4176.711535,0.62304961
0.41958042,0.19650023,1.038825317,0.073893645,4176.708403,0.623072935
0.414282293,0.189579068,1.038520769,0.206448456,4176.725724,0.622944797
0.426573427,0.196502855,1.039100014,0.076695061,4176.693038,0.623188393
0.425912717,0.193515844,1.039050135,0.124651593,4176.69581,0.623167437
0.410808999,0.183213408,1.03814908,0.328946558,4176.74727,0.62278822
0.403816371,0.178869303,1.037527127,0.382163266,4176.784326,0.622525751
0.39733173,0.174746827,1.036829504,0.42743481,4176.827386,0.622230653
0.394313375,0.155224273,1.033636358,0.588213132,4177.04481,0.620870544
0.39868843,0.164630727,1.035498438,0.519900498,4176.913952,0.621665565
0.393184982,0.125075441,1.028322062,0.700107043,4177.481634,0.61857267
0.400458288,0.117218142,1.028147621,0.702974914,4177.49758,0.618496514
0.397579908,0.135440348,1.03016547,0.675795598,4177.319398,0.619374609
0.398955949,0.144733566,1.031892049,0.638819108,4177.177789,0.620121041
0.410876443,0.113324197,1.028891411,0.69555895,4177.430303,0.618820905
0.41398753,0.105367717,1.029031714,0.69488744,4177.417822,0.618882002
0.454682437,0.10058551,1.068674967,0.47038701,4176.406004,0.634958995
0.451683358,0.099461197,1.060982114,0.562641041,4176.228056,0.632022364
0.457543848,0.10748616,1.07468286,0.339497756,4176.662435,0.637191894
0.408374755,0.046241019,1.033994777,0.598818055,4177.018734,0.62102398
0.407217175,0.059698284,1.031537792,0.657459328,4177.206032,0.619968258
0.404476265,0.069450749,1.029919806,0.681364752,4177.340358,0.619268036
0.411225749,0.078687534,1.0294896,0.687224757,4177.377551,0.619081185
0.412121528,0.088386755,1.028989292,0.694911148,4177.421589,0.618863532
0.422785658,0.095675327,1.03028573,0.682361722,4177.309211,0.619426747
0.426364732,0.009838468,1.03895196,0.197277158,4176.701289,0.623126179
0.422939689,0.014985288,1.038669602,0.306828764,4176.717222,0.623007436
0.41630704,0.022162446,1.037945709,0.403729388,4176.759249,0.62270246
0.413063253,0.034490375,1.036231606,0.519362789,4176.865554,0.621977154
0.434497051,0.006718333,1.039281212,0.131053959,4176.683035,0.623264491
0.440559441,0.003506981,1.039505606,0.079808993,4176.670795,0.62335866
0.433336824,0.010110386,1.039184639,0.212197504,4176.688353,0.623223939
0.452570978,0.091072479,1.06119415,0.556434001,4176.230655,0.632104476
0.445623713,0.095369028,1.047543547,0.622225062,4176.338188,0.62668193
0.457566177,0.085153238,1.069828983,0.450268799,4176.447365,0.635392006
0.459492648,0.085256505,1.074778098,0.332987245,4176.667313,0.637226865
0.420621504,0.190186192,1.038798837,0.203054147,4176.709898,0.623061799
0.417259862,0.185658329,1.038520066,0.293610226,4176.725765,0.622944501
0.432347738,0.193102456,1.03927805,0.138434565,4176.683209,0.623263163
0.433566434,0.196498582,1.039352495,0.080224292,4176.67913,0.623294413
0.428204021,0.189306831,1.039059322,0.229502505,4176.695298,0.623171297
0.417834921,0.178499297,1.038077128,0.39584484,4176.751493,0.622757886
0.412262766,0.173738245,1.037372932,0.444892637,4176.793707,0.622460589
0.40635129,0.168026808,1.036376379,0.49364106,4176.856205,0.622038585
0.4047122,0.153818545,1.033872804,0.59641017,4177.027561,0.620971787
0.406169746,0.125943013,1.029467301,0.687703353,4177.379496,0.619071492
0.408810917,0.139450861,1.031478267,0.657952838,4177.210819,0.619942568
0.417987318,0.119861778,1.030084279,0.682315579,4177.326302,0.619339397
0.424664484,0.109688804,1.030678191,0.67947166,4177.276305,0.619596741
0.436803936,0.100270702,1.036223211,0.655824679,4176.866098,0.621973591
0.445404782,0.104695199,1.047084625,0.623902578,4176.351697,0.6264948
0.452548113,0.10812443,1.061509758,0.556765148,4176.234767,0.632226575
0.455763374,0.108544402,1.069477227,0.457959575,4176.434357,0.635260227
0.459488277,0.114745051,1.074803114,0.335254566,4176.668599,0.637236049
0.415839125,0.055479374,1.032684507,0.640198225,4177.116124,0.62046212
0.420039196,0.044474931,1.03470093,0.597679885,4176.9686,0.62132571
0.418217929,0.068151359,1.031047129,0.668442802,4177.245841,0.619756332
0.425733606,0.082373792,1.031049764,0.674569113,4177.245625,0.619757471
0.437380055,0.090486018,1.03631153,0.654574824,4176.860384,0.622011072
0.44250936,0.006700197,1.039535135,0.140253108,4176.669197,0.623371047
0.447552448,0.00349253,1.039717931,0.083620959,4176.659363,0.623447695
0.429682257,0.015866146,1.038846718,0.329185504,4176.707198,0.623081934
0.426131671,0.023352018,1.038131977,0.425807293,4176.748273,0.62278101
0.422421635,0.032567059,1.036802102,0.512828427,4176.82911,0.622219047
0.440416512,0.010459934,1.039397748,0.233598842,4176.676658,0.623313406
0.436993788,0.015549358,1.039078683,0.334654342,4176.694222,0.623179432
0.448218167,0.086522855,1.049664988,0.614047188,4176.284243,0.627542874
0.454789821,0.083482244,1.061728547,0.557166452,4176.237789,0.63231113
0.460384155,0.077897402,1.069146085,0.475616758,4176.422433,0.635136005
0.462670552,0.07844781,1.075023366,0.335134221,4176.679993,0.637316864
0.438116327,0.192826116,1.039467546,0.151934173,4176.67286,0.623342693
0.440559441,0.19649471,1.039585354,0.084678975,4176.666484,0.623392109
0.42431078,0.183644084,1.038696471,0.334947538,4176.715695,0.623018741
0.434902396,0.188896461,1.039276315,0.252474783,4176.683304,0.623262435
0.431008834,0.185167115,1.038988365,0.318933641,4176.699254,0.62314148
0.424890212,0.175492813,1.037978477,0.437427642,4176.75731,0.622716282
0.421130772,0.16853889,1.03694893,0.502170198,4176.819902,0.622281223
0.414808594,0.161605073,1.035638249,0.548572196,4176.904587,0.621725046
0.415943159,0.149502692,1.033521557,0.620270816,4177.053252,0.620821358
0.41871637,0.127871593,1.030713685,0.673861283,4177.273354,0.619612103
0.42072038,0.138295416,1.03201949,0.655701345,4177.167731,0.620175957
0.429085144,0.120554869,1.031949441,0.668247012,4177.173253,0.620145775
0.43795839,0.111212357,1.036744713,0.653558909,4176.832728,0.622194736
0.44781118,0.113733483,1.048945722,0.618562692,4176.300971,0.627251729
0.454264005,0.116025356,1.061045447,0.561205752,4176.228818,0.632046897
0.457931526,0.116091178,1.069710748,0.452653275,4176.442954,0.635347731
0.462663829,0.121556034,1.074997782,0.333712101,4176.678663,0.637307481
0.450197037,0.00689649,1.039757124,0.153112339,4176.657269,0.623464123
0.454545455,0.003477863,1.039919509,0.08790245,4176.648644,0.62353216
0.428169993,0.040400055,1.035632374,0.577953062,4176.904979,0.621722547
0.426295567,0.058092603,1.032806273,0.646766605,4177.106833,0.620514445
0.430622351,0.049579629,1.034246023,0.619696706,4177.000708,0.621131421
0.432970268,0.068663488,1.032926819,0.656179513,4177.097685,0.620566223
0.441173263,0.079616332,1.037839859,0.648022596,4176.765537,0.622657799
0.447357708,0.01129562,1.039567904,0.26405065,4176.667426,0.623384791
0.433990988,0.023899192,1.038278302,0.443850827,4176.739729,0.622842679
0.431734158,0.032280043,1.037055445,0.528466835,4176.813267,0.622326307
0.444432502,0.016499184,1.039217375,0.363066833,4176.686547,0.623237687
0.440535105,0.022120006,1.038608229,0.435833679,4176.720719,0.62298161
0.456072097,0.007016252,1.039920353,0.164341828,4176.648599,0.623532514
0.461538462,0.003463808,1.040115509,0.092414729,4176.638347,0.62361423
