x,y,u,v,p
0.560056282,0.175638951,0.979431053,-0.182261984,1.940971122
0.563238474,0.183625723,0.719907174,-0.091973278,1.862151647
0.574830938,0.189520721,0.4217478,-0.032588013,1.642266178
0.570240843,0.184953911,0.613294997,-0.072210916,1.719424501
0.586665228,0.194014762,0.212902283,-0.008500348,1.484709248
0.587412587,0.196558242,0.123204591,-0.002957623,1.461174749
0.581605513,0.189998689,0.368826048,-0.026322797,1.55978169
0.593664008,0.194038689,0.194153276,-0.007153146,1.431077403
0.594405594,0.196557708,0.112762787,-0.002508319,1.410490471
0.542673131,0.123998327,0.218810894,-0.245268776,1.249887936
0.546032609,0.116013227,0.121470486,-0.16496437,1.192147368
0.548115719,0.108034726,0.069115561,-0.083648883,1.174396391
0.548740031,0.099553461,0.051342348,0.004444519,1.172389954
0.548085974,0.0910971,0.072559033,0.092402857,1.180640571
0.545905391,0.082919326,0.132303004,0.177660216,1.201226599
0.549911498,0.076213836,0.324158881,0.304869353,1.374565219
0.54908238,0.057280669,0.879155578,0.473849614,1.73142239
0.553222512,0.04212567,1.173881944,0.412479948,1.928302284
0.562544886,0.033470674,1.078279982,0.283276595,1.867548121
0.566948991,0.023670649,0.886527947,0.161578439,1.807514042
0.555651733,0.066735427,0.635424589,0.419438387,1.579016462
0.574813898,0.020870666,0.742858009,0.115329898,1.691658496
0.589582056,0.006441578,0.220240405,0.009207443,1.463715726
0.594405594,0.003529937,0.116006059,0.002571212,1.407640212
0.585834652,0.010716715,0.371663145,0.026850985,1.518157326
0.595552691,0.006578306,0.209286869,0.008065033,1.424652308
0.601398601,0.003534718,0.107124675,0.00219444,1.365298865
0.581963571,0.016818676,0.577123441,0.066334348,1.600656806
0.60043243,0.193992952,0.181103758,-0.005973217,1.387768252
0.601398601,0.196545798,0.104333739,-0.002041887,1.368428426
0.545683502,0.130102639,0.440532874,-0.365800608,1.439526225
0.55023148,0.14092531,0.824003478,-0.467771413,1.693604188
0.555377771,0.154579058,1.114026883,-0.42665374,1.86266552
0.563739909,0.16597814,1.07417033,-0.289409256,1.839567943
0.569146734,0.176825753,0.852053268,-0.149602701,1.782785287
0.578242008,0.183550528,0.594319023,-0.069041959,1.651899576
0.588915244,0.18997671,0.336312898,-0.021890402,1.496814864
0.585007491,0.185576805,0.488198728,-0.048339465,1.555753713
0.595162099,0.190721614,0.290283472,-0.016173449,1.443789646
0.551069747,0.122384172,0.308579162,-0.291963034,1.36702177
0.553864463,0.112998355,0.189779073,-0.173722321,1.324555887
0.555852897,0.103468927,0.145016011,-0.047587327,1.315720052
0.555326755,0.093512195,0.150331012,0.087239527,1.315315134
0.552631007,0.083960211,0.211897493,0.210682721,1.3239657
0.560814726,0.076974377,0.447947858,0.31506613,1.508580608
0.560370966,0.054933731,0.927550765,0.443451684,1.689494989
0.565959493,0.044091373,1.056836789,0.371267853,1.798618535
0.571404041,0.031175476,0.964513777,0.227092584,1.756238672
0.56918978,0.064988614,0.754141541,0.389903677,1.595664763
0.580510363,0.025370872,0.789795273,0.139552765,1.655628228
0.592718885,0.01061747,0.339683583,0.022054276,1.468048545
0.589133654,0.015046611,0.482115565,0.04683083,1.523659876
0.602128901,0.006498345,0.192078554,0.00698471,1.379874263
0.608391608,0.003526795,0.099341085,0.001733093,1.33134222
0.599468451,0.01058244,0.3131038,0.018905526,1.413625636
0.588178073,0.022065633,0.660292605,0.093048913,1.566597614
0.606044288,0.193774735,0.176842842,-0.0054193,1.35740933
0.608391608,0.196527802,0.097819199,-0.001699564,1.333250407
0.60180025,0.190809996,0.267522783,-0.013514104,1.39932008
0.613178835,0.193971505,0.160055776,-0.004613826,1.320007264
0.615384615,0.196514483,0.09198751,-0.001552606,1.299820768
0.556466097,0.130550549,0.56934143,-0.397174499,1.556660461
0.562191338,0.142208306,0.873736718,-0.438241212,1.672427671
0.568366818,0.154361591,1.025636227,-0.364148158,1.759870862
0.573030849,0.164257252,0.991523474,-0.263610151,1.742846336
0.579288394,0.173081092,0.822181751,-0.160737819,1.662333553
0.585669227,0.178905754,0.6518745,-0.093579779,1.561416932
0.592187056,0.18484467,0.467245895,-0.04439445,1.497751201
0.599097549,0.186160433,0.399307799,-0.031461609,1.442342792
0.56169868,0.120641936,0.413393805,-0.285841566,1.497755197
0.564298148,0.109247971,0.299499095,-0.133433657,1.471606721
0.564772269,0.097466851,0.27124062,0.036964745,1.464247797
0.563572241,0.08592341,0.337291478,0.200602454,1.476993183
0.574548987,0.07774537,0.5738221,0.276357898,1.543353966
0.60900123,0.006278622,0.173526373,0.005322826,1.346883554
0.615384615,0.003511114,0.092685049,0.001455537,1.299481248
0.580671109,0.067940141,0.760444504,0.314707821,1.600151592
0.573732774,0.051177477,0.96057876,0.366594259,1.689701553
0.577393169,0.03844633,0.965458019,0.266633771,1.686586286
0.579907371,0.057802521,0.878673382,0.342348046,1.593577768
0.58649853,0.0321437,0.839272753,0.174561133,1.610055359
0.595943937,0.016911436,0.493902866,0.048801104,1.474580219
0.606542891,0.010213264,0.282401428,0.014613559,1.373941301
0.603243387,0.014559227,0.401426893,0.031515218,1.415423587
0.595018381,0.026102505,0.689239657,0.106891289,1.506456859
0.608882012,0.189925488,0.271303253,-0.013316665,1.358465617
0.604851641,0.185270235,0.398300278,-0.030089521,1.398664551
0.615881725,0.189890778,0.255826821,-0.011460852,1.318020652
0.620929401,0.193924378,0.150870955,-0.003751089,1.284291033
0.622377622,0.196518761,0.086488577,-0.001255355,1.271251093
0.572568156,0.142978611,0.886283038,-0.379458009,1.64984141
0.570245991,0.131670329,0.692687537,-0.365917607,1.571739552
0.578273755,0.154330158,0.968981795,-0.311346562,1.672640292
0.58139324,0.163462929,0.9227709,-0.231056871,1.661448243
0.588782691,0.167990914,0.82619551,-0.167895092,1.574943295
0.594231284,0.175317349,0.667821893,-0.098616416,1.510368524
0.599826195,0.180635819,0.52558898,-0.056628138,1.448245773
0.575481814,0.118285173,0.530849188,-0.231064981,1.527210566
0.577730133,0.103830358,0.450251496,-0.049676003,1.509147802
0.577604665,0.089352849,0.483490739,0.138114927,1.52295688
0.58537555,0.080763017,0.641033076,0.205343979,1.546114681
0.58741493,0.072633787,0.738736739,0.258742708,1.532647674
0.616136028,0.006164412,0.159624655,0.004356319,1.309254386
0.622377622,0.00350061,0.087394582,0.00111796,1.273244959
0.613604751,0.010304875,0.266159673,0.012651787,1.33241903
0.623088207,0.006070684,0.149133604,0.003278486,1.282840149
0.629370629,0.003498762,0.083332548,0.000937315,1.248031418
0.590624265,0.059992831,0.862928735,0.27908735,1.556835625
0.585944576,0.046023292,0.924015901,0.270627893,1.591240935
0.593799303,0.03626759,0.825528936,0.179052659,1.514829479
0.603130968,0.020787134,0.541154273,0.059955744,1.430142119
0.610221249,0.016856148,0.42837632,0.034144491,1.373499939
0.601620279,0.031079773,0.725320435,0.119480822,1.468347362
0.630469284,0.006188902,0.144657279,0.002835816,1.252115514
0.636363636,0.00349748,0.079978281,0.000752321,1.224432903
0.611814599,0.184799954,0.384271307,-0.026834939,1.359427902
0.607689239,0.179289716,0.516772111,-0.052014871,1.399384221
0.618247329,0.18594556,0.34015565,-0.019977428,1.317023876
0.622278662,0.190522469,0.229084096,-0.008194814,1.291721401
0.627840732,0.193804493,0.146613523,-0.002827273,1.260118958
0.629370629,0.196536905,0.082086691,-0.000863608,1.248613859
0.58222543,0.146000564,0.899806128,-0.321324177,1.594723734
0.579561372,0.1383808,0.827331162,-0.337895337,1.581343363
0.582271583,0.129901072,0.740132964,-0.292360255,1.575239913
0.58548234,0.121986988,0.665159233,-0.226678946,1.533455971
0.587630135,0.155064715,0.917566422,-0.25876608,1.587980871
0.597320718,0.164067596,0.81252981,-0.160040261,1.516717691
0.602914992,0.171867919,0.675211224,-0.097530421,1.455441992
0.585776906,0.113910827,0.603369021,-0.151867595,1.552175993
0.593350988,0.120364125,0.710798016,-0.18331106,1.517038211
0.589849007,0.105929714,0.601954752,-0.063527636,1.514883491
0.58874401,0.096210468,0.588310043,0.04185685,1.534218995
0.59115827,0.086789298,0.646826184,0.134068796,1.513144932
0.596150901,0.077293779,0.74964098,0.192979529,1.531621684
0.600564312,0.084528662,0.735441837,0.128721504,1.500406142
0.596503764,0.067815326,0.814341416,0.234768694,1.52898554
0.620632567,0.010267436,0.251155528,0.009750589,1.303984002
0.617611081,0.014708618,0.357310716,0.021614175,1.333621037
0.628183493,0.009850432,0.229181867,0.007498933,1.269122224
0.603821104,0.059787881,0.858975688,0.205262057,1.47657975
0.599618995,0.045652034,0.867192775,0.199872074,1.496413479
0.609838559,0.025979428,0.605067763,0.072967352,1.397361766
0.617652579,0.021922513,0.502916717,0.044084526,1.351106702
0.60838153,0.036970155,0.756830197,0.124736172,1.429685105
0.63769819,0.006177237,0.138746262,0.002194223,1.227431387
0.643356643,0.003490744,0.077309576,0.000537571,1.203471159
0.635115954,0.010133591,0.226273834,0.006232716,1.243811362
0.615195103,0.178946053,0.493568856,-0.044612317,1.354809774
0.611992279,0.170727306,0.648182325,-0.082847704,1.388904555
0.62186706,0.180211403,0.447901755,-0.032884865,1.314259797
0.625573769,0.185070143,0.341420989,-0.017163842,1.291370144
0.629900131,0.189955008,0.230180339,-0.007025496,1.261212492
0.634098529,0.193688723,0.143968187,-0.002372177,1.237272204
0.636363636,0.196554729,0.078697375,-0.00071417,1.224754616
0.641857628,0.194176276,0.12827784,-0.001677996,1.210750296
0.643356643,0.19656468,0.075947443,-0.000608097,1.202394656
0.589981865,0.140246702,0.858884719,-0.279913296,1.526605243
0.592876116,0.128836442,0.774620363,-0.235111987,1.532872488
0.59869009,0.14874823,0.876782445,-0.224051299,1.511555055
0.607165214,0.160838341,0.790239733,-0.141485985,1.437958392
0.600847207,0.123897421,0.779351126,-0.177011325,1.497849013
0.598635878,0.113278408,0.710727398,-0.113650002,1.501013625
0.600030234,0.102343785,0.694171727,-0.018779944,1.504013736
0.60031996,0.092484762,0.705754811,0.065846258,1.506478956
0.608339805,0.087063264,0.778276295,0.09292029,1.460763081
0.606018169,0.078635681,0.795561545,0.146253758,1.468112547
0.604258891,0.070432084,0.824427497,0.18772644,1.470863098
0.61088582,0.066194882,0.850164986,0.168172417,1.44211036
0.645738751,0.006377126,0.138139162,0.001706961,1.200629251
0.65034965,0.003483179,0.075207145,0.000457095,1.179914018
0.613779352,0.059915454,0.856947439,0.159940838,1.414105399
0.625050915,0.016472718,0.375308247,0.021254241,1.298485197
0.632194962,0.014517904,0.321248866,0.013597271,1.264801713
0.625035888,0.024129857,0.516576177,0.0420694,1.30922864
0.613141908,0.049442715,0.841318201,0.152396813,1.432041853
0.618157783,0.033388306,0.681991495,0.085366997,1.35412384
0.642417708,0.010235935,0.220544905,0.004972276,1.216642671
0.638747223,0.015411753,0.327880187,0.012267182,1.235376552
0.651302027,0.006216296,0.132223974,0.001315401,1.181664424
0.657342657,0.003483275,0.073713849,0.000318714,1.159228006
0.621281254,0.171360501,0.603143111,-0.061566781,1.333578893
0.616625383,0.159907968,0.763104789,-0.113894805,1.382995772
0.628566399,0.178371332,0.463648094,-0.030007896,1.290854101
0.632583032,0.185415088,0.321187429,-0.012882424,1.260960852
0.637168515,0.189775165,0.225382524,-0.005541722,1.234766927
0.649594642,0.19473468,0.112771756,-0.001018732,1.18664148
0.65034965,0.196562039,0.073990865,-0.000428228,1.182070831
0.644497315,0.190276906,0.208098478,-0.004214792,1.206743732
0.656475885,0.194382883,0.117796741,-0.000813179,1.166678567
0.657342657,0.196548556,0.072856659,-0.000291295,1.161757698
0.602967195,0.135514133,0.846833264,-0.207164758,1.494260707
0.610887774,0.1468446,0.854746522,-0.167935644,1.435092901
0.608807517,0.127056859,0.827101552,-0.162096958,1.468267135
0.608449014,0.118340107,0.795692908,-0.123103805,1.462295706
0.609367498,0.108249085,0.775071203,-0.057446839,1.463414565
0.61188848,0.096915694,0.786455333,0.021690779,1.453703503
0.616178405,0.088271378,0.822459936,0.067962057,1.430173295
0.615070178,0.081543633,0.829623441,0.105211518,1.433587788
0.613263087,0.072804852,0.843661341,0.143472077,1.432409053
0.619187131,0.065878484,0.862276289,0.13690031,1.391840774
0.649630828,0.010197366,0.213831262,0.003647604,1.191999849
0.621223783,0.05623284,0.850426051,0.133999418,1.381152233
0.633371099,0.021897948,0.458156802,0.027631727,1.26526098
0.629678686,0.032788482,0.636476579,0.059288831,1.313136364
0.625208563,0.045288148,0.780626615,0.10094998,1.339639074
0.646736057,0.014641589,0.302917733,0.008219249,1.208108094
0.642582373,0.021469362,0.432720336,0.01977223,1.230725373
0.658202081,0.006047946,0.126283416,0.000972822,1.159939115
0.664335664,0.003494216,0.072708429,0.00030619,1.1359723
0.657418923,0.009263091,0.190880944,0.002313697,1.165414833
0.625192112,0.160405087,0.732085878,-0.086740472,1.340415262
0.631237073,0.169552637,0.600513694,-0.049858955,1.301109313
0.623504706,0.14729235,0.83515257,-0.12005467,1.364615391
0.635969039,0.178308163,0.448761475,-0.023680383,1.255767068
0.640074452,0.185138986,0.315289116,-0.010634825,1.232904003
0.651617385,0.19081851,0.192169021,-0.002722686,1.186005571
0.647213876,0.186283433,0.284775658,-0.007552661,1.203358079
0.662220882,0.193888963,0.126225586,-0.000738251,1.148606939
0.664335664,0.196540191,0.072036674,-0.000229852,1.140671203
0.658332066,0.190771804,0.189530001,-0.002103884,1.163997587
0.616510477,0.133966777,0.861280919,-0.147123692,1.413207655
0.615264753,0.123565822,0.840797781,-0.12527608,1.420089221
0.617925062,0.114280082,0.835630887,-0.078888384,1.421115632
0.628895457,0.134832456,0.871406007,-0.104994893,1.344560604
0.619995483,0.103364416,0.836371177,-0.018142585,1.416883165
0.623136696,0.093716884,0.853118777,0.031827206,1.393966677
0.622189157,0.085640729,0.854862622,0.069381027,1.395189078
0.624830564,0.076591733,0.87204893,0.096676278,1.377543227
0.629124102,0.065167528,0.872684349,0.106537088,1.344664497
0.654149377,0.014493046,0.293321903,0.006145503,1.182048361
0.632716608,0.055082878,0.835296006,0.094349249,1.31069699
0.639851366,0.031476226,0.595438579,0.04131266,1.259038278
0.636332609,0.04479367,0.755142302,0.072478425,1.283876069
0.65094751,0.02126768,0.417730269,0.014087424,1.204844848
0.647230088,0.028313747,0.536124314,0.026736562,1.228052649
0.665198891,0.005993357,0.123084023,0.00085155,1.135827452
0.671328671,0.003512536,0.072064042,0.000204581,1.115905564
0.664170893,0.009027657,0.183239909,0.001940718,1.140703282
0.66119438,0.013892344,0.2769709,0.004723799,1.155872715
0.633000716,0.157716298,0.740434487,-0.074854825,1.296648344
0.639290709,0.167877206,0.605979957,-0.041719433,1.260772134
0.635344482,0.144678186,0.836735677,-0.087422858,1.310794371
0.646176935,0.178960812,0.420482674,-0.016457808,1.214003131
0.654496223,0.184772729,0.30667445,-0.006471444,1.183161153
0.661286011,0.186977813,0.260791708,-0.003588052,1.159252177
0.670235132,0.194100536,0.120274719,-0.000554739,1.124112027
0.671328671,0.196548115,0.071058944,-0.000185372,1.11893999
0.66493309,0.190708532,0.18819371,-0.001548727,1.143327881
0.624631907,0.124184724,0.871718623,-0.101086009,1.382197099
0.627318395,0.111810474,0.874582361,-0.051527583,1.375496224
0.634489633,0.127360691,0.889713635,-0.081310132,1.320275305
0.639385596,0.134459918,0.878799757,-0.077713359,1.291888811
0.630444225,0.098553422,0.8847852,0.006486382,1.36045241
0.631880581,0.0867121,0.892087258,0.051750408,1.350925116
0.638433237,0.075404039,0.902793109,0.06938821,1.312783483
0.640404251,0.063737653,0.874528855,0.076377295,1.290166505
0.658249152,0.021180194,0.408005703,0.011463005,1.170967772
0.643955265,0.053577906,0.818404558,0.066515622,1.263096513
0.647756627,0.040446585,0.693363819,0.045015248,1.231574915
0.654485161,0.029906471,0.548526053,0.023249398,1.190687116
0.672179177,0.006051834,0.122663966,0.000576427,1.115523843
0.678321678,0.003528917,0.071731627,0.000136187,1.094544881
0.670763633,0.009105564,0.182424732,0.001389041,1.120854705
0.667185512,0.012830544,0.25392714,0.003367357,1.133562346
0.666054586,0.01928064,0.369115966,0.00726441,1.143252457
0.642158367,0.154992393,0.751031312,-0.06083617,1.263121198
0.64859349,0.167987448,0.588213083,-0.031254216,1.218587012
0.645704938,0.1426302,0.843051119,-0.065321531,1.260072907
0.655489808,0.176624962,0.447885405,-0.01453127,1.187278901
0.661962938,0.181044549,0.367254668,-0.007521306,1.161258287
0.667071027,0.185955571,0.276629281,-0.00349274,1.138269337
0.677285039,0.193989622,0.121254608,-0.00047348,1.100435609
0.678321678,0.196556922,0.070207494,-0.000160432,1.096148973
0.671067255,0.190762671,0.185156702,-0.001337529,1.122871607
0.635424589,0.118088517,0.902215566,-0.059272513,1.331698778
0.637985359,0.106660668,0.913591287,-0.021685869,1.322244586
0.642687564,0.124859296,0.908038682,-0.060302951,1.28331784
0.649185578,0.132446009,0.892636572,-0.056863558,1.24841073
0.640463757,0.095388141,0.921344831,0.014944249,1.3109121
0.644038578,0.085367523,0.925312232,0.039020016,1.28607684
0.648201773,0.077486409,0.921800572,0.04843606,1.265463419
0.647076933,0.070312883,0.9008637,0.059020142,1.259522708
0.651145281,0.062902388,0.872314755,0.055253456,1.237508426
0.663038976,0.02799327,0.511223004,0.015720665,1.158099191
0.654867566,0.05209305,0.79916883,0.045985453,1.208864436
0.659097125,0.039511945,0.668967803,0.03004268,1.187354854
0.678947064,0.006102989,0.122578802,0.00041029,1.094231334
0.685314685,0.003536867,0.071446487,8.39734E-05,1.073988297
0.677506268,0.009237792,0.183159719,0.001030223,1.100005024
0.673396445,0.01477409,0.286756937,0.00305224,1.116128657
0.671629182,0.023815661,0.440248427,0.00835917,1.127862266
0.692307692,0.00353882,0.071128281,9.62956E-05,1.051414164
0.685792489,0.006122951,0.122221745,0.000272335,1.073623666
0.651895415,0.153681625,0.751792748,-0.04624587,1.219062524
0.658094482,0.164292779,0.624153358,-0.027437784,1.188298509
0.655685583,0.140691055,0.852585067,-0.047710931,1.213110065
0.664152887,0.17215155,0.508572442,-0.014631456,1.160299537
0.669281674,0.17978467,0.383351403,-0.006888118,1.134486242
0.673994359,0.18571548,0.277793441,-0.002943588,1.115682127
0.68420799,0.194020056,0.119660483,-0.00037457,1.077852167
0.685314685,0.196550844,0.069769359,-0.000131403,1.073492374
0.678187078,0.190441295,0.189310768,-0.001198735,1.099475237
0.691080599,0.193964847,0.119961286,-0.000312555,1.05524887
0.692307692,0.196533185,0.069668979,-0.000104294,1.051052864
0.645291014,0.114501696,0.92952948,-0.036434516,1.283074415
0.647993407,0.1036638,0.942766601,-0.008784412,1.273166259
0.652349058,0.12229784,0.928160077,-0.041555982,1.243028132
0.659180182,0.130401748,0.907209882,-0.040235631,1.206730301
0.651297976,0.093645546,0.94887246,0.014265368,1.254512185
0.654776556,0.083771968,0.944575711,0.030721713,1.232709759
0.656685858,0.072548656,0.917692775,0.042071624,1.217387279
0.661473159,0.061499509,0.865131274,0.039824301,1.189108465
0.668803096,0.035266706,0.608259574,0.018548762,1.144507153
0.666517283,0.049821536,0.772809815,0.030254138,1.161232546
0.684433005,0.009320892,0.183495176,0.000696121,1.07868574
0.680472505,0.013435003,0.260031652,0.001871205,1.093251684
0.677315564,0.030769474,0.541394873,0.010218741,1.117071314
0.679619779,0.020166386,0.376771239,0.004138699,1.100113355
0.692888234,0.006173637,0.122523285,0.000283689,1.050417319
0.699300699,0.003540515,0.070853373,5.82139E-05,1.030030766
0.691048176,0.009695101,0.189454928,0.000694794,1.057008788
0.66200168,0.150167774,0.77682691,-0.035665282,1.18129079
0.66773296,0.158961584,0.680280425,-0.023861906,1.155140353
0.665814895,0.138854567,0.863461622,-0.034269631,1.173971556
0.672167901,0.170470205,0.526723555,-0.012497812,1.126696214
0.677250721,0.178570841,0.398568743,-0.006063157,1.10711807
0.681433464,0.185762365,0.274120799,-0.002432003,1.089662322
0.685145659,0.190668728,0.183477254,-0.000877126,1.075967208
0.698368105,0.193932596,0.119986579,-0.000149132,1.032781738
0.699300699,0.196517402,0.069700492,-4.58172E-05,1.02938705
0.693146467,0.191089685,0.174354036,-0.000605899,1.049757491
0.705663173,0.193953474,0.119269819,-0.000161426,1.008638629
0.706293706,0.196512365,0.069604552,-6.04858E-05,1.006320821
0.655259337,0.111725279,0.952485918,-0.022060007,1.236594819
0.658172027,0.102002812,0.964608568,-0.003453961,1.225837639
0.66248965,0.119856524,0.946833064,-0.027678938,1.199169158
0.66954493,0.128300654,0.922102319,-0.027773961,1.16508206
0.661700582,0.092334616,0.967099617,0.012657425,1.206369364
0.665379191,0.081747071,0.953734569,0.024270207,1.187739533
0.668748197,0.070122175,0.914104967,0.029479916,1.16765635
0.672672261,0.058192633,0.841733531,0.027165481,1.14454492
0.700013507,0.006148424,0.121531052,0.000171048,1.028408328
0.706293706,0.003543485,0.070706098,3.6024E-05,1.007677051
0.677761179,0.044878212,0.717214235,0.018430794,1.115306887
0.68449558,0.035146068,0.595225391,0.010189786,1.08799615
0.687317588,0.015248359,0.290920011,0.001785386,1.071862915
0.685897231,0.024873544,0.449422577,0.004987414,1.080158648
0.698464601,0.009308115,0.181411173,0.000475439,1.034023561
0.694552093,0.01405343,0.267898152,0.001419429,1.04718608
0.672056937,0.147466425,0.79601336,-0.026246931,1.143943744
0.676111368,0.158332247,0.682507044,-0.017890294,1.122083203
0.676439287,0.1373553,0.873550835,-0.024047459,1.133159157
0.680179569,0.169629572,0.533736256,-0.00986414,1.097262366
0.685223993,0.178647109,0.393714571,-0.004270134,1.07782001
0.689373927,0.185368255,0.278864097,-0.001818327,1.064337163
0.712618016,0.193996136,0.118138406,-0.000100525,0.9869211
0.713286713,0.196518407,0.069302092,-3.44662E-05,0.984706888
0.719480411,0.193977473,0.118328232,-3.61537E-05,0.965064058
0.72027972,0.196524449,0.069104046,-9.54956E-06,0.962534077
0.700181123,0.190560885,0.183537804,-0.000327849,1.027763087
0.696013373,0.186639475,0.255163305,-0.000992693,1.041200518
0.706837973,0.190796242,0.178727295,-0.000358494,1.005205234
0.684275399,0.159521169,0.664102445,-0.012659543,1.09184717
0.66562971,0.109265651,0.971246302,-0.012643531,1.189375135
0.666697908,0.100341486,0.977948404,-1.76405E-05,1.184414413
0.672970943,0.117158687,0.964295706,-0.017473946,1.155787521
0.680255274,0.126332178,0.935904129,-0.018693775,1.122641886
0.673579993,0.092439408,0.983199799,0.008554919,1.156064576
0.67636638,0.079322677,0.955834165,0.018450536,1.140891365
0.679812192,0.067508216,0.903448242,0.020774661,1.121874616
0.683331884,0.056381694,0.825272856,0.018163819,1.10304497
0.706918168,0.006165858,0.121463357,0.00012223,1.006118633
0.713286713,0.003544334,0.070633378,1.19767E-05,0.984691719
0.704739846,0.009948818,0.192535025,0.000443505,1.013348746
0.689518954,0.045044949,0.714675654,0.011881053,1.07898553
0.692321646,0.031431789,0.543194426,0.006100882,1.057348793
0.694020429,0.021012378,0.3858222,0.002953648,1.050141135
0.70142567,0.01610379,0.302880106,0.00133569,1.025494557
0.683269034,0.147437349,0.79300731,-0.017405711,1.100738889
0.687500347,0.135873135,0.883888863,-0.016047407,1.090331311
0.72655501,0.194034768,0.117210735,3.98047E-05,0.942493497
0.727272727,0.196541558,0.068784321,1.85844E-05,0.940249923
0.733546864,0.194170288,0.114691374,2.23798E-05,0.919519243
0.734265734,0.196558666,0.068504764,1.17788E-05,0.916976645
0.689286198,0.169218256,0.535755409,-0.006707737,1.070427403
0.695362499,0.17929572,0.380716833,-0.002345605,1.0487542
0.714017137,0.19094605,0.175493054,-0.000184967,0.982539342
0.720894166,0.190869982,0.17668955,-8.52661E-05,0.961233983
0.703285279,0.184721001,0.288148791,-0.00087803,1.01924219
0.710517985,0.186452467,0.256918506,-0.000646182,0.993243464
0.692374266,0.156514014,0.696795611,-0.009617164,1.062371602
0.675984921,0.104761336,0.988519348,-0.004680529,1.145317452
0.682928294,0.096956069,0.994729846,0.002505569,1.118717715
0.683619192,0.115079074,0.977534245,-0.011040114,1.112336885
0.691291014,0.124328981,0.948724725,-0.011954036,1.079312136
0.684319191,0.087057261,0.982247561,0.009277194,1.109851683
0.687325446,0.075498294,0.945919236,0.013684854,1.094016977
0.690385593,0.064960503,0.888373315,0.013875822,1.077730923
0.692013666,0.055755292,0.818398357,0.013068835,1.065813475
0.697455999,0.049441475,0.758454413,0.00950513,1.050519315
0.713836371,0.00604764,0.119050908,4.80075E-05,0.983396144
0.72027972,0.003543426,0.070541791,2.25528E-05,0.961584329
0.711546223,0.01003989,0.193754033,0.000102382,0.99108237
0.708587216,0.013905281,0.263200861,0.000555509,1.003099516
0.698713322,0.037976532,0.626824537,0.005991814,1.038640213
0.700603244,0.026186059,0.465368455,0.003518462,1.028100723
0.708325456,0.020199556,0.369686113,0.001432377,1.005268198
0.694641936,0.144342326,0.818058882,-0.011952195,1.062367097
0.698642863,0.133126476,0.902519459,-0.01045532,1.049313642
0.740365701,0.194185191,0.114436081,2.57823E-05,0.896732326
0.741258741,0.196558388,0.068550807,1.53603E-05,0.893699279
0.727814195,0.191008898,0.174079228,7.53304E-05,0.938431671
0.734549824,0.191355813,0.167690465,1.8861E-05,0.916681551
0.724654622,0.186563902,0.254288538,-2.05854E-05,0.949400382
0.698824842,0.167615382,0.555165701,-0.004763111,1.035110851
0.703720607,0.176117449,0.428518077,-0.002442734,1.018756084
0.717676149,0.184842079,0.284981778,-0.000324759,0.971432479
0.710729298,0.179025537,0.382051153,-0.001341092,0.991391002
0.702249203,0.155550496,0.704892439,-0.00691824,1.028938522
0.68770238,0.10519057,0.99698105,-0.003291339,1.097335023
0.691904611,0.095091168,0.999887714,0.002905028,1.079380053
0.695065483,0.113506577,0.98741056,-0.006432103,1.067208658
0.702669183,0.122010793,0.961732359,-0.007116005,1.037294208
0.694902731,0.082906703,0.976849102,0.00812071,1.065975288
0.698169653,0.071255203,0.927656667,0.009829043,1.051224885
0.700788165,0.059582036,0.850447006,0.009578056,1.037341919
0.705323355,0.046366028,0.725991106,0.006535307,1.016646347
0.720945479,0.00609306,0.119765132,6.85227E-05,0.959390327
0.727272727,0.003544178,0.070445295,3.22963E-05,0.938216399
0.719286832,0.009387845,0.181572554,0.000220101,0.96581794
0.728129116,0.006153013,0.120707374,8.47677E-05,0.935509364
0.734265734,0.003543949,0.070349506,1.56231E-05,0.915089251
0.71545614,0.015893562,0.297345515,0.000503794,0.979559861
0.708478756,0.030696092,0.529842619,0.003279693,1.001504933
0.715178412,0.023219107,0.416446331,0.001240182,0.98236533
0.735063298,0.00617964,0.121091056,4.6718E-05,0.912924624
0.741258741,0.003536372,0.070185427,-1.21665E-05,0.89210714
0.705849402,0.141836281,0.838642827,-0.007646207,1.019971903
0.709906669,0.130363014,0.920510479,-0.006203978,1.008228258
0.747202025,0.194062639,0.116749772,-1.53025E-05,0.873208027
0.748251748,0.1965451,0.068817524,-7.90779E-06,0.869342623
0.754321385,0.194006387,0.11774531,-5.76617E-05,0.847887187
0.755244755,0.1965251,0.069143179,-2.41224E-05,0.84485404
0.741560146,0.191325917,0.168237136,3.55582E-05,0.892380785
0.738570154,0.187667994,0.234583306,-1.53822E-06,0.903921345
0.731721981,0.185551208,0.272259577,1.00712E-05,0.926384189
0.72522447,0.179625106,0.371594435,-0.00020838,0.947126399
0.710392205,0.167806826,0.550902457,-0.002606927,0.999797479
0.718783561,0.1742134,0.457017267,-0.000790363,0.971192472
0.713458296,0.15186686,0.743448329,-0.004838608,0.991868626
0.699301824,0.102570396,1.005049466,-0.001098485,1.050996626
0.702446896,0.091166193,0.999393031,0.003365369,1.038871712
0.707001964,0.111308802,0.996728871,-0.003323074,1.022916177
0.714107117,0.119429877,0.974190982,-0.003927923,0.995444512
0.705057669,0.079905983,0.969161817,0.006100357,1.027898211
0.711799191,0.087262575,0.994165296,0.003022078,1.004881377
