x,y,T,c,cp,k
0.579907371,0.057802521,1.022379656,0.655023274,4178.083355,0.61595229
0.58649853,0.0321437,1.007603756,0.623869429,4180.117959,0.609201948
0.595943937,0.016911436,1.005217375,0.502269014,4180.521048,0.608080128
0.606542891,0.010213264,1.005408932,0.359818328,4180.487908,0.608170504
0.603243387,0.014559227,1.005420667,0.451969798,4180.485882,0.608176038
0.595018381,0.026102505,1.006334048,0.583067687,4180.329789,0.608606167
0.608882012,0.189925488,1.005563959,0.360369071,4180.461188,0.608243603
0.604851641,0.185270235,1.005542347,0.454157996,4180.464908,0.608233414
0.615881725,0.189890778,1.005904024,0.34904737,4180.40289,0.608403821
0.620929401,0.193924378,1.006093518,0.276975148,4180.370593,0.608493022
0.622377622,0.196518761,1.006151988,0.244232741,4180.360654,0.608520534
0.572568156,0.142978611,1.023754093,0.658809752,4177.933397,0.616563157
0.570245991,0.131670329,1.035476496,0.629292902,4176.915428,0.621656228
0.578273755,0.154330158,1.013994775,0.658149824,4179.141708,0.612162926
0.58139324,0.163462929,1.009251147,0.641581229,4179.852012,0.609971227
0.588782691,0.167990914,1.007553001,0.620461984,4180.126312,0.60917818
0.594231284,0.175317349,1.006100354,0.570639866,4180.36943,0.608496239
0.599826195,0.180635819,1.005656481,0.517663897,4180.445284,0.608287211
0.575481814,0.118285173,1.04665901,0.558692711,4176.364813,0.626320969
0.577730133,0.103830358,1.055303208,0.261224627,4176.20803,0.629798374
0.577604665,0.089352849,1.051937045,0.401745532,4176.241865,0.628457484
0.58537555,0.080763017,1.041955649,0.566366867,4176.547679,0.624381914
0.58741493,0.072633787,1.033612272,0.622006314,4177.046578,0.620860227
0.616136028,0.006164412,1.005813415,0.275751961,4180.418381,0.608361149
0.622377622,0.00350061,1.006107779,0.237306892,4180.368167,0.608499733
0.613604751,0.010304875,1.005751744,0.352092256,4180.428943,0.608332098
0.623088207,0.006070684,1.00615557,0.266418049,4180.360045,0.60852222
0.629370629,0.003498762,1.00645421,0.229313638,4180.309485,0.608662657
0.590624265,0.059992831,1.021869669,0.647230803,4178.140663,0.615724892
0.585944576,0.046023292,1.013443706,0.6529749,4179.220032,0.611910097
0.593799303,0.03626759,1.009003269,0.624489697,4179.891389,0.609855744
0.603130968,0.020787134,1.00588232,0.531463905,4180.406598,0.608393601
0.610221249,0.016856148,1.005856988,0.47852885,4180.410928,0.608381672
0.601620279,0.031079773,1.007491524,0.598076679,4180.136442,0.609149386
0.630469284,0.006188902,1.00652158,0.259645432,4180.298125,0.608694319
0.636363636,0.00349748,1.006802017,0.221612718,4180.251019,0.608826041
0.611814599,0.184799954,1.005893055,0.446237189,4180.404764,0.608398656
0.607689239,0.179289716,1.006110954,0.517174122,4180.367627,0.608501227
0.618247329,0.18594556,1.006143093,0.418351786,4180.362165,0.608516349
0.622278662,0.190522469,1.006203719,0.328395535,4180.351871,0.608544871
0.627840732,0.193804493,1.006434433,0.269722608,4180.312823,0.608653361
0.629370629,0.196536905,1.006496751,0.235607988,4180.30231,0.608682651
0.58222543,0.146000564,1.019242287,0.654210107,4178.450295,0.614547057
0.579561372,0.1383808,1.025902589,0.647865021,4177.712032,0.617512274
0.582271583,0.129901072,1.032780654,0.627312471,4177.108784,0.620503437
0.58548234,0.121986988,1.039411981,0.587146591,4176.675883,0.623319379
0.587630135,0.155064715,1.01270762,0.647540328,4179.326363,0.611571654
0.597320718,0.164067596,1.008708133,0.624207188,4179.938568,0.609718121
0.602914992,0.171867919,1.006955454,0.579690558,4180.225369,0.608898059
0.585776906,0.113910827,1.04630654,0.511166818,4176.376103,0.626176806
0.593350988,0.120364125,1.038785424,0.574376151,4176.710655,0.623056158
0.589849007,0.105929714,1.049792795,0.329992855,4176.281438,0.627594527
0.58874401,0.096210468,1.05086992,0.317261746,4176.259795,0.628028876
0.59115827,0.086789298,1.045281982,0.48272314,4176.411131,0.625756699
0.596150901,0.077293779,1.035871316,0.602335764,4176.889118,0.621824136
0.600564312,0.084528662,1.041089974,0.524696465,4176.588982,0.6240214
0.596503764,0.067815326,1.027353618,0.631374618,4177.571466,0.618149295
0.620632567,0.010267436,1.006094714,0.341733264,4180.370389,0.608493585
0.617611081,0.014708618,1.006100204,0.434667795,4180.369455,0.608496169
0.628183493,0.009850432,1.006455135,0.323563175,4180.309329,0.608663092
0.603821104,0.059787881,1.020242586,0.637919664,4178.329562,0.61499673
0.599618995,0.045652034,1.012349496,0.639837278,4179.378805,0.611406691
0.609838559,0.025979428,1.006811434,0.560836848,4180.249442,0.608830462
0.617652579,0.021922513,1.006600103,0.518585039,4180.284906,0.608731214
0.60838153,0.036970155,1.009246519,0.608546177,4179.852745,0.609969071
0.63769819,0.006177237,1.00688087,0.251704705,4180.237826,0.608863057
0.643356643,0.003490744,1.007150637,0.214136386,4180.192867,0.608989619
0.635115954,0.010133591,1.006804267,0.320331841,4180.250642,0.608827098
0.615195103,0.178946053,1.006466079,0.508498174,4180.307482,0.608668236
0.611992279,0.170727306,1.007453349,0.572731926,4180.142739,0.609131503
0.62186706,0.180211403,1.006659089,0.485536678,4180.274991,0.608758923
0.625573769,0.185070143,1.006532722,0.420227554,4180.296248,0.608699555
0.629900131,0.189955008,1.006588188,0.326472686,4180.28691,0.608725616
0.634098529,0.193688723,1.00674316,0.26375648,4180.260881,0.608798406
0.636363636,0.196554729,1.006840927,0.227147614,4180.244506,0.608844307
0.641857628,0.194176276,1.007120846,0.24776093,4180.197819,0.608975648
0.643356643,0.19656468,1.007185055,0.219048093,4180.187151,0.609005758
0.589981865,0.140246702,1.022068906,0.646951202,4178.118167,0.615813777
0.592876116,0.128836442,1.031153593,0.620812664,4177.237135,0.619802347
0.59869009,0.14874823,1.015351681,0.641122449,4178.953506,0.612783475
0.607165214,0.160838341,1.009801553,0.621864425,4179.765385,0.610227313
0.600847207,0.123897421,1.034055189,0.600506804,4177.014381,0.621049823
0.598635878,0.113278408,1.043338752,0.493278214,4176.486645,0.624955574
0.600030234,0.102343785,1.047927801,0.31559539,4176.327382,0.626838371
0.60031996,0.092484762,1.046214319,0.372232286,4176.379121,0.626139057
0.608339805,0.087063264,1.041456063,0.482282195,4176.571223,0.624173997
0.606018169,0.078635681,1.035218606,0.592129136,4176.932889,0.621546425
0.604258891,0.070432084,1.028414536,0.622285999,4177.473222,0.618613022
0.61088582,0.066194882,1.024368438,0.625820985,4177.868479,0.616835269
0.645738751,0.006377126,1.007282894,0.245422452,4180.170924,0.609051627
0.65034965,0.003483179,1.007502298,0.207015471,4180.134666,0.609154433
0.613779352,0.059915454,1.019756169,0.630125638,4178.387832,0.614778258
0.625050915,0.016472718,1.006533213,0.450666609,4180.296165,0.608699786
0.632194962,0.014517904,1.006791839,0.40967711,4180.252724,0.608821262
0.625035888,0.024129857,1.007186979,0.523129596,4180.186831,0.60900666
0.613141908,0.049442715,1.013708581,0.629980928,4179.182248,0.612031679
0.618157783,0.033388306,1.008411796,0.588033316,4179.986261,0.609579802
0.642417708,0.010235935,1.007165828,0.311730798,4180.190344,0.608996742
0.638747223,0.015411753,1.007143829,0.411213686,4180.193999,0.608986426
0.651302027,0.006216296,1.007562023,0.237489718,4180.124826,0.609182405
0.657342657,0.003483275,1.007854721,0.200142761,4180.076797,0.609319411
0.621281254,0.171360501,1.007649605,0.557927321,4180.110422,0.609223414
0.616625383,0.159907968,1.010184101,0.614018295,4179.705831,0.610405025
0.628566399,0.178371332,1.007107217,0.492834625,4180.200086,0.608969256
0.632583032,0.185415088,1.006851507,0.403485867,4180.242736,0.608849274
0.637168515,0.189775165,1.006944906,0.319605185,4180.22713,0.608893109
0.649594642,0.19473468,1.007498008,0.231203898,4180.135373,0.609152423
0.65034965,0.196562039,1.007529437,0.211002653,4180.130193,0.609167144
0.644497315,0.190276906,1.007294259,0.301791918,4180.169042,0.609056954
0.656475885,0.194382883,1.007841694,0.228239622,4180.078928,0.609313317
0.657342657,0.196548556,1.007877858,0.203956881,4180.073014,0.609330236
0.602967195,0.135514133,1.023811858,0.634153876,4177.927237,0.616588768
0.610887774,0.1468446,1.01580811,0.63175912,4178.891684,0.612991575
0.608807517,0.127056859,1.030095975,0.609195614,4177.325306,0.619344471
0.608449014,0.118340107,1.037455282,0.556329471,4176.788687,0.622495394
0.609367498,0.108249085,1.043954291,0.400512916,4176.461434,0.625209952
0.61188848,0.096915694,1.04512909,0.321213002,4176.416641,0.625693872
0.616178405,0.088271378,1.040684673,0.466194099,4176.609144,0.623852223
0.615070178,0.081543633,1.036198383,0.564513612,4176.867709,0.621963052
0.613263087,0.072804852,1.029356243,0.610867495,4177.389207,0.619023206
0.619187131,0.065878484,1.023541818,0.621434393,4177.95613,0.616469001
0.649630828,0.010197366,1.007527692,0.302087502,4180.13048,0.609166327
0.621223783,0.05623284,1.017190971,0.626173242,4178.708914,0.613620109
0.633371099,0.021897948,1.007300817,0.496151536,4180.167956,0.609060028
0.629678686,0.032788482,1.008691108,0.572327837,4179.941299,0.609710178
0.625208563,0.045288148,1.01214967,0.611343743,4179.408268,0.611314559
0.646736057,0.014641589,1.007505456,0.38721769,4180.134145,0.609155912
0.642582373,0.021469362,1.007708263,0.48228195,4180.10079,0.609250874
0.658202081,0.006047946,1.007909044,0.228154474,4180.067918,0.609344825
0.664335664,0.003494216,1.008207738,0.193616545,4180.019292,0.609484476
0.657418923,0.009263091,1.007903479,0.276941672,4180.068827,0.609342222
0.625192112,0.160405087,1.010242252,0.602228123,4179.696825,0.610432018
0.631237073,0.169552637,1.008341643,0.56062406,4179.9976,0.609547037
0.623504706,0.14729235,1.015303658,0.62135692,4178.960054,0.612761561
0.635969039,0.178308163,1.007459453,0.48400015,4180.141732,0.609134363
0.640074452,0.185138986,1.007221344,0.395613902,4180.181128,0.609022773
0.651617385,0.19081851,1.007634375,0.284845273,4180.112924,0.609216284
0.647213876,0.186283433,1.00752924,0.369272566,4180.130225,0.609167052
0.662220882,0.193888963,1.008134013,0.228915549,4180.031263,0.609450019
0.664335664,0.196540191,1.008230633,0.1970466,4180.015578,0.609495175
0.658332066,0.190771804,1.007968603,0.277892236,4180.058196,0.609372682
0.616510477,0.133966777,1.023792399,0.623230666,4177.929311,0.616580141
0.615264753,0.123565822,1.032232822,0.591797025,4177.151016,0.620267829
0.617925062,0.114280082,1.038945291,0.49515548,4176.701662,0.623123376
0.628895457,0.134832456,1.022675814,0.614521084,4178.05049,0.616084161
0.619995483,0.103364416,1.043299504,0.357660471,4176.488293,0.624939335
0.623136696,0.093716884,1.04200563,0.367788535,4176.545368,0.624402694
0.622189157,0.085640729,1.038099506,0.515871775,4176.750178,0.622767321
0.624830564,0.076591733,1.031266354,0.590594088,4177.227955,0.619851064
0.629124102,0.065167528,1.02259933,0.614929393,4178.058948,0.616050118
0.654149377,0.014493046,1.007872951,0.374088125,4180.073816,0.60932794
0.632716608,0.055082878,1.016535257,0.615999704,4178.794729,0.613322443
0.639851366,0.031476226,1.008849327,0.555425861,4179.915957,0.609783977
0.636332609,0.04479367,1.012208228,0.599233159,4179.399619,0.611341564
0.65094751,0.02126768,1.008101022,0.472433982,4180.036627,0.609434598
0.647230088,0.028313747,1.008691484,0.530670117,4179.941239,0.609710353
0.665198891,0.005993357,1.008261929,0.220343589,4180.010505,0.609509798
0.671328671,0.003512536,1.008559454,0.187376627,4179.962456,0.60964874
0.664170893,0.009027657,1.008241583,0.265754534,4180.013803,0.609500291
0.66119438,0.013892344,1.008205867,0.356300303,4180.019595,0.609483601
0.633000716,0.157716298,1.011256791,0.600183246,4179.541693,0.610902133
0.639290709,0.167877206,1.008961335,0.562324586,4179.898073,0.609836198
0.635344482,0.144678186,1.016697293,0.612501477,4178.773381,0.613396062
0.646176935,0.178960812,1.007859263,0.467637201,4180.076054,0.609321537
0.654496223,0.184772729,1.007926294,0.385216276,4180.065101,0.609352893
0.661286011,0.186977813,1.008200773,0.340481976,4180.020422,0.609481221
0.670235132,0.194100536,1.008540024,0.21785904,4179.965584,0.60963967
0.671328671,0.196548115,1.008586416,0.190303634,4179.958118,0.609661324
0.66493309,0.190708532,1.008303973,0.271894276,4180.003695,0.60952944
0.624631907,0.124184724,1.030833146,0.590122788,4177.263455,0.619663794
0.627318395,0.111810474,1.039144167,0.446331219,4176.690591,0.623206941
0.634489633,0.127360691,1.0278161,0.596575405,4177.52817,0.618351656
0.639385596,0.134459918,1.022736332,0.606551583,4178.043811,0.616111092
0.630444225,0.098553422,1.041929231,0.347293201,4176.548904,0.624370929
0.631880581,0.0867121,1.037613623,0.481086021,4176.779097,0.622562287
0.638433237,0.075404039,1.029469295,0.588642861,4177.379322,0.619072359
0.640404251,0.063737653,1.02144341,0.608661283,4178.189257,0.615534522
0.658249152,0.021180194,1.008463013,0.462632767,4179.977995,0.609603717
0.643955265,0.053577906,1.015908753,0.606043706,4178.878152,0.613037418
0.647756627,0.040446585,1.01120345,0.5793071,4179.549756,0.610877456
0.654485161,0.029906471,1.009286533,0.530391476,4179.846409,0.609987705
0.672179177,0.006051834,1.008612714,0.214228583,4179.953889,0.609673598
0.678321678,0.003528917,1.008910805,0.181418503,4179.906135,0.609812642
0.670763633,0.009105564,1.008572844,0.2603864,4179.960302,0.60965499
0.667185512,0.012830544,1.008476706,0.335362064,4179.975787,0.609610111
0.666054586,0.01928064,1.008712603,0.432132092,4179.937851,0.609720206
0.642158367,0.154992393,1.012425259,0.597358545,4179.367672,0.611441606
0.64859349,0.167987448,1.009339557,0.550235712,4179.838022,0.610012393
0.645704938,0.1426302,1.017891939,0.604911377,4178.618866,0.613937589
0.655489808,0.176624962,1.008499199,0.485826604,4179.972161,0.609620612
0.661962938,0.181044549,1.008489208,0.433065082,4179.973771,0.609615948
0.667071027,0.185955571,1.008524404,0.351347487,4179.9681,0.609632379
0.677285039,0.193989622,1.008901398,0.212303808,4179.907637,0.609808256
0.678321678,0.196556922,1.008944025,0.183791581,4179.900834,0.609828129
0.671067255,0.190762671,1.008615406,0.264521365,4179.953457,0.609674854
0.635424589,0.118088517,1.034310282,0.522599312,4176.996131,0.621158885
0.637985359,0.106660668,1.039637956,0.390266761,4176.663652,0.623414167
0.642687564,0.124859296,1.029191295,0.578504861,4177.403707,0.618951457
0.649185578,0.132446009,1.02391595,0.596399502,4177.916167,0.616634905
0.640463757,0.095388141,1.039885213,0.365479951,4176.650458,0.623517794
0.644038578,0.085367523,1.035503558,0.493712738,4176.913608,0.621667744
0.648201773,0.077486409,1.030312244,0.564400972,4177.306972,0.619438238
0.647076933,0.070312883,1.025656267,0.593703673,4177.736607,0.617403817
0.651145281,0.062902388,1.020960616,0.600852471,4178.245061,0.615318567
0.663038976,0.02799327,1.009411314,0.510870769,4179.826689,0.610045796
0.654867566,0.05209305,1.015559376,0.595323468,4178.925282,0.612878209
0.659097125,0.039511945,1.011446735,0.565844233,4179.513067,0.610989972
0.678947064,0.006102989,1.008952739,0.208747073,4179.899444,0.609832191
0.685314685,0.003536867,1.009262557,0.175736045,4179.850205,0.60997654
0.677506268,0.009237792,1.008912416,0.257038006,4179.905878,0.609813393
0.673396445,0.01477409,1.008839132,0.368311087,4179.917587,0.609779223
0.671629182,0.023815661,1.009335411,0.473472763,4179.838678,0.610010463
0.692307692,0.00353882,1.009614447,0.170362205,4179.794708,0.610140311
0.685792489,0.006122951,1.009297291,0.203289197,4179.844707,0.609992714
0.651895415,0.153681625,1.0132274,0.590651498,4179.251075,0.611810729
0.658094482,0.164292779,1.010514657,0.555763126,4179.654803,0.610558401
0.655685583,0.140691055,1.019088544,0.597000489,4178.469163,0.614477808
0.664152887,0.17215155,1.009439392,0.511618979,4179.822259,0.610058864
0.669281674,0.17978467,1.008950806,0.441071875,4179.899752,0.60983129
0.673994359,0.18571548,1.008888371,0.349048426,4179.909718,0.609802182
0.68420799,0.194020056,1.00925538,0.20545428,4179.851342,0.609973198
0.685314685,0.196550844,1.009301439,0.177697292,4179.844051,0.609994646
0.678187078,0.190441295,1.008986179,0.262744837,4179.894112,0.609847778
0.691080599,0.193964847,1.009605941,0.200045296,4179.796044,0.610136355
0.692307692,0.196533185,1.009657445,0.17196264,4179.787958,0.61016031
0.645291014,0.114501696,1.035445555,0.471776837,4176.917511,0.621643059
0.647993407,0.1036638,1.038984578,0.374237988,4176.699465,0.623139888
0.652349058,0.12229784,1.030364565,0.554941162,4177.30256,0.619460912
0.659180182,0.130401748,1.025077916,0.584254081,4177.795125,0.617148801
0.651297976,0.093645546,1.038080693,0.375489965,4176.751283,0.622759389
0.654776556,0.083771968,1.033684782,0.513553507,4177.041263,0.620891286
0.656685858,0.072548656,1.026855672,0.580443605,4177.618895,0.617931051
0.661473159,0.061499509,1.020278256,0.592732581,4178.325322,0.615012737
0.668803096,0.035266706,1.010884864,0.543431457,4179.598128,0.610729975
0.666517283,0.049821536,1.015011154,0.582567739,4179.000116,0.61262801
0.684433005,0.009320892,1.009261843,0.253496359,4179.850318,0.609976208
0.680472505,0.013435003,1.00915888,0.341612093,4179.866643,0.609928252
0.677315564,0.030769474,1.010463977,0.514402868,4179.6626,0.610534897
0.679619779,0.020166386,1.009436165,0.431726312,4179.822768,0.610057362
0.692888234,0.006173637,1.009654894,0.198470387,4179.788359,0.610159123
0.699300699,0.003540515,1.009965241,0.165326109,4179.739837,0.610303382
0.691048176,0.009695101,1.009601458,0.255440711,4179.796749,0.610134269
0.66200168,0.150167774,1.014905915,0.587026095,4179.014605,0.612579927
0.66773296,0.158961584,1.012264791,0.563638816,4179.391276,0.611367644
0.665814895,0.138854567,1.020245163,0.588717372,4178.329256,0.614997886
0.672167901,0.170470205,1.010104546,0.514219171,4179.718172,0.610368086
0.677250721,0.178570841,1.009462828,0.444894341,4179.818564,0.610069771
0.681433464,0.185762365,1.009272454,0.339318496,4179.848638,0.609981149
0.685145659,0.190668728,1.009339498,0.252628174,4179.838032,0.610012365
0.698368105,0.193932596,1.009975977,0.194102868,4179.738165,0.610308369
0.699300699,0.196517402,1.010011494,0.166456538,4179.732635,0.610324869
0.693146467,0.191089685,1.009740847,0.238374522,4179.774885,0.610199092
0.705663173,0.193953474,1.010341091,0.187879841,4179.681546,0.610477888
0.706293706,0.196512365,1.010361229,0.161164312,4179.678438,0.610487232
0.655259337,0.111725279,1.03576811,0.433883036,4176.895946,0.621780268
0.658172027,0.102002812,1.037985327,0.369057592,4176.756905,0.622719172
0.66248965,0.119856524,1.03124112,0.525636538,4177.230006,0.619840164
0.66954493,0.128300654,1.026177234,0.569573064,4177.684875,0.617633093
0.661700582,0.092334616,1.036546494,0.388198707,4176.845307,0.622110729
0.665379191,0.081747071,1.031917185,0.523784906,4177.175801,0.620131874
0.668748197,0.070122175,1.025184582,0.576239138,4177.784247,0.617195872
0.672672261,0.058192633,1.018795196,0.584409657,4178.505395,0.614345576
0.700013507,0.006148424,1.010011923,0.19306274,4179.732569,0.610325068
0.706293706,0.003543485,1.010315709,0.160650647,4179.685467,0.61046611
0.677761179,0.044878212,1.013745097,0.565285396,4179.177059,0.612048432
0.68449558,0.035146068,1.011675308,0.525323018,4179.478792,0.611095602
0.687317588,0.015248359,1.009555516,0.370409372,4179.803971,0.610112898
0.685897231,0.024873544,1.010166047,0.468462162,4179.70863,0.610396643
0.698464601,0.009308115,1.009966689,0.245047099,4179.739611,0.610304054
0.694552093,0.01405343,1.009889525,0.34539218,4179.751642,0.6102682
0.672056937,0.147466425,1.016366172,0.582175973,4178.817106,0.613245578
0.676111368,0.158332247,1.012808734,0.558365013,4179.31164,0.611618195
0.676439287,0.1373553,1.021190113,0.579691738,4178.218433,0.615421266
0.680179569,0.169629572,1.010645478,0.512680731,4179.634718,0.610619055
0.685223993,0.178647109,1.009868191,0.43546574,4179.754972,0.610258286
0.689373927,0.185368255,1.009689272,0.336434736,4179.782966,0.61017511
0.712618016,0.193996136,1.010683781,0.182027012,4179.628849,0.610636809
0.713286713,0.196518407,1.010706047,0.156012099,4179.62544,0.610647128
0.719480411,0.193977473,1.011018634,0.177510404,4179.577772,0.610791919
0.72027972,0.196524449,1.011047137,0.151250869,4179.573443,0.610805115
0.700181123,0.190560885,1.010103858,0.240343357,4179.718278,0.610367767
0.696013373,0.186639475,1.009986408,0.314385796,4179.73654,0.610313215
0.706837973,0.190796242,1.010433061,0.231689577,4179.667362,0.610520557
0.684275399,0.159521169,1.012896028,0.548746145,4179.29896,0.611658361
0.66562971,0.109265651,1.035657702,0.406211454,4176.903289,0.62173332
0.666697908,0.100341486,1.03698681,0.370688103,4176.817538,0.622297258
0.672970943,0.117158687,1.032051467,0.486383977,4177.165216,0.620189732
0.680255274,0.126332178,1.027070249,0.552251748,4177.598354,0.618025144
0.673579993,0.092439408,1.035598839,0.387992864,4176.907221,0.621708283
0.67636638,0.079322677,1.03010693,0.533609744,4177.324374,0.619349222
0.679812192,0.067508216,1.023692168,0.571884406,4177.940013,0.616535697
0.683331884,0.056381694,1.018272458,0.575218152,4178.570712,0.614109616
0.706918168,0.006165858,1.010358274,0.188505884,4179.678894,0.610485861
0.713286713,0.003544334,1.010663919,0.156290286,4179.631892,0.610627603
0.704739846,0.009948818,1.010292223,0.252224688,4179.689096,0.610455211
0.689518954,0.045044949,1.014273306,0.555921201,4179.102536,0.612290537
0.692321646,0.031431789,1.011342277,0.501963111,4179.528793,0.610941673
0.694020429,0.021012378,1.010229196,0.428897642,4179.698846,0.610425958
0.70142567,0.01610379,1.01029746,0.373928529,4179.688287,0.610457642
0.683269034,0.147437349,1.016744488,0.57267608,4178.767181,0.613417497
0.687500347,0.135873135,1.022086142,0.569103583,4178.116227,0.615821463
0.72655501,0.194034768,1.011360634,0.172053397,4179.526027,0.610950162
0.727272727,0.196541558,1.011385446,0.146693975,4179.522289,0.610961636
0.733546864,0.194170288,1.01169578,0.165852958,4179.475732,0.611105058
0.734265734,0.196558666,1.011721279,0.142289873,4179.471922,0.611116836
0.689286198,0.169218256,1.011140991,0.508560479,4179.55921,0.610848554
0.695362499,0.17929572,1.010304922,0.417468843,4179.687133,0.610461105
0.714017137,0.19094605,1.010783308,0.224909159,4179.613625,0.61068293
0.720894166,0.190869982,1.01111775,0.221083853,4179.562732,0.610837799
0.703285279,0.184721001,1.010414105,0.345306689,4179.670283,0.610511763
0.710517985,0.186452467,1.010718703,0.313715685,4179.623503,0.610652994
0.692374266,0.156514014,1.01403765,0.551580356,4179.13566,0.612182577
0.675984921,0.104761336,1.03590609,0.375187708,4176.886825,0.621838913
0.682928294,0.096956069,1.035343611,0.372562092,4176.924398,0.621599662
0.683619192,0.115079074,1.032266256,0.458063085,4177.14841,0.620282221
0.691291014,0.124328981,1.027822495,0.532853528,4177.527577,0.618354452
0.684319191,0.087057261,1.032977899,0.444144322,4177.093822,0.620588156
0.687325446,0.075498294,1.027800319,0.542525174,4177.529636,0.618344757
0.690385593,0.064960503,1.02246498,0.565773794,4178.073855,0.615990296
0.692013666,0.055755292,1.018299713,0.567258104,4178.567282,0.614121929
0.697455999,0.049441475,1.016062867,0.55770318,4178.857501,0.613107588
0.713836371,0.00604764,1.010702021,0.183004676,4179.626057,0.610645262
0.72027972,0.003543426,1.011008686,0.152184175,4179.579284,0.610787314
0.711546223,0.01003989,1.010635015,0.251674243,4179.636322,0.610614205
0.708587216,0.013905281,1.010585078,0.331517195,4179.643983,0.610591054
0.698713322,0.037976532,1.012938437,0.524472067,4179.292809,0.611677871
0.700603244,0.026186059,1.011028334,0.465400421,4179.576298,0.61079641
0.708325456,0.020199556,1.010874522,0.410584496,4179.599704,0.610725185
0.694641936,0.144342326,1.01836647,0.565343259,4178.558894,0.614152083
0.698642863,0.133126476,1.02348575,0.555444319,4177.962161,0.61644412
0.740365701,0.194185191,1.012021964,0.16153734,4179.427174,0.611255646
0.741258741,0.196558388,1.012054837,0.138196007,4179.422302,0.611270813
0.727814195,0.191008898,1.011450255,0.213795822,4179.512537,0.6109916
0.734549824,0.191355813,1.011768969,0.203823635,4179.464803,0.611138861
0.724654622,0.186563902,1.011395813,0.30256609,4179.520728,0.610966429
0.698824842,0.167615382,1.011880478,0.509642129,4179.448189,0.611190347
0.703720607,0.176117449,1.011028104,0.436049085,4179.576333,0.610796304
0.717676149,0.184842079,1.011104022,0.335063778,4179.564813,0.610831445
0.710729298,0.179025537,1.011105604,0.404766539,4179.564573,0.610832178
0.702249203,0.155550496,1.014731368,0.546819363,4179.038723,0.612500141
0.68770238,0.10519057,1.034732967,0.378044425,4176.966364,0.62133938
0.691904611,0.095091168,1.034418111,0.379949822,4176.988482,0.621204956
0.695065483,0.113506577,1.032187067,0.42855459,4177.154588,0.62024813
0.702669183,0.122010793,1.02856707,0.509336314,4177.459411,0.618679553
0.694902731,0.082906703,1.030865156,0.479287354,4177.26081,0.619677642
0.698169653,0.071255203,1.025542499,0.54751186,4177.748028,0.617353692
0.700788165,0.059582036,1.020093335,0.561420542,4178.347353,0.614929733
0.705323355,0.046366028,1.015323482,0.546522429,4178.95735,0.612770608
0.720945479,0.00609306,1.011052478,0.178958883,4179.572632,0.610807587
0.727272727,0.003544178,1.011349252,0.148237364,4179.527742,0.610944898
0.719286832,0.009387845,1.011005957,0.233225567,4179.579698,0.61078605
0.728129116,0.006153013,1.011402309,0.17575322,4179.51975,0.610969433
0.734265734,0.003543949,1.011684487,0.144493833,4179.47742,0.611099842
0.71545614,0.015893562,1.010993079,0.355819818,4179.581656,0.610780088
0.708478756,0.030696092,1.011975357,0.487667539,4179.434089,0.611234139
0.715178412,0.023219107,1.011456733,0.430192957,4179.511563,0.610994595
0.735063298,0.00617964,1.011733942,0.172062087,4179.470031,0.611122685
0.741258741,0.003536372,1.012014923,0.140867771,4179.428218,0.611252397
0.705849402,0.141836281,1.01968994,0.55611853,4178.39583,0.614748484
0.709906669,0.130363014,1.024747764,0.539677838,4177.829045,0.617002996
0.747202025,0.194062639,1.012344591,0.159446931,4179.379526,0.61140443
0.748251748,0.1965451,1.012383129,0.134621502,4179.37386,0.611422192
0.754321385,0.194006387,1.012673797,0.156263781,4179.331296,0.611556082
0.755244755,0.1965251,1.012705123,0.131291937,4179.326727,0.611570504
0.741560146,0.191325917,1.012105522,0.202203696,4179.414797,0.611294195
0.738570154,0.187667994,1.012032952,0.275256552,4179.425545,0.611260716
0.731721981,0.185551208,1.011755293,0.318488172,4179.466843,0.611132546
0.72522447,0.179625106,1.011743756,0.397676123,4179.468566,0.611127217
0.710392205,0.167806826,1.012331884,0.500785436,4179.381396,0.611398573
0.718783561,0.1742134,1.011887474,0.451473837,4179.447148,0.611193576
0.713458296,0.15186686,1.016262405,0.543326203,4178.830889,0.613198384
0.699301824,0.102570396,1.034097111,0.373675943,4177.011367,0.621067753
0.702446896,0.091166193,1.032953004,0.398971732,4177.095704,0.620577467
0.707001964,0.111308802,1.032168405,0.400894829,4177.156047,0.620240094
0.714107117,0.119429877,1.029224409,0.476731663,4177.400789,0.618965864
0.705057669,0.079905983,1.02924106,0.497736335,4177.399323,0.618973108
0.711799191,0.087262575,1.031467142,0.424576351,4177.211714,0.619937766
0.708037767,0.068150387,1.024031583,0.54599008,4177.903913,0.616686137
0.711601558,0.056772458,1.019191532,0.55211306,4178.456514,0.6145242
0.714902327,0.043727573,1.014977014,0.533329209,4179.004812,0.612612413
0.725736888,0.010165157,1.011334949,0.244306044,4179.529898,0.610938284
0.722536072,0.014597416,1.011302061,0.331155434,4179.534859,0.610923073
0.733105097,0.010060182,1.011685779,0.236775914,4179.477227,0.611100439
0.721994251,0.021398132,1.011637078,0.40835945,4179.484512,0.61107794
0.720006126,0.031946842,1.012724931,0.483776913,4179.32384,0.611579623
0.74200268,0.006035605,1.012060582,0.166838009,4179.421451,0.611273464
0.748251748,0.003517846,1.012339046,0.137292217,4179.380342,0.611401874
0.740916823,0.009881887,1.012051848,0.229283724,4179.422745,0.611269434
